股票代码,公司名称,报表,项目,报告期,金额
688596,正帆科技,profit_yearly,经常性净利润,2020-12-31 00:00:00,124258067.95
688596,正帆科技,profit_yearly,归属母公司净利润,2020-12-31 00:00:00,124258067.95
688596,正帆科技,profit_yearly,营业收入,2021-12-31 00:00:00,1836764431.27
688596,正帆科技,profit_yearly,营业成本,2021-12-31 00:00:00,1663788279.0
688596,正帆科技,profit_yearly,主营业务成本,2021-12-31 00:00:00,1356011764.37
688596,正帆科技,profit_yearly,研发费用,2021-12-31 00:00:00,78221015.55
688596,正帆科技,profit_yearly,附加税,2021-12-31 00:00:00,11022965.72
688596,正帆科技,profit_yearly,销售费用,2021-12-31 00:00:00,40746253.32
688596,正帆科技,profit_yearly,管理费用,2021-12-31 00:00:00,181372349.04
688596,正帆科技,profit_yearly,财务费用,2021-12-31 00:00:00,-3586069.0
688596,正帆科技,profit_yearly,公允价值变动损益,2021-12-31 00:00:00,16294669.44
688596,正帆科技,profit_yearly,投资收益,2021-12-31 00:00:00,1646802.12
688596,正帆科技,profit_yearly,资产减值损益,2021-12-31 00:00:00,-8807369.96
688596,正帆科技,profit_yearly,信用减值损益,2021-12-31 00:00:00,-15257093.96
688596,正帆科技,profit_yearly,其他收入,2021-12-31 00:00:00,16132639.98
688596,正帆科技,profit_yearly,营业利润,2021-12-31 00:00:00,183113687.65
688596,正帆科技,profit_yearly,营业外收入,2021-12-31 00:00:00,513936.72
688596,正帆科技,profit_yearly,营业外支出,2021-12-31 00:00:00,286198.99
688596,正帆科技,profit_yearly,税前利润,2021-12-31 00:00:00,183341425.38
688596,正帆科技,profit_yearly,所得税,2021-12-31 00:00:00,15209786.44
688596,正帆科技,profit_yearly,净利润,2021-12-31 00:00:00,168131638.94
688596,正帆科技,profit_yearly,经常性净利润,2021-12-31 00:00:00,168131638.94
688596,正帆科技,profit_yearly,归属母公司净利润,2021-12-31 00:00:00,168402808.59
688596,正帆科技,profit_yearly,少数股东损益,2021-12-31 00:00:00,-271169.65
688596,正帆科技,profit_yearly,营业收入,2022-12-31 00:00:00,2704742573.87
688596,正帆科技,profit_yearly,营业成本,2022-12-31 00:00:00,2444205658.07
688596,正帆科技,profit_yearly,主营业务成本,2022-12-31 00:00:00,1962056484.78
688596,正帆科技,profit_yearly,研发费用,2022-12-31 00:00:00,149908102.97
688596,正帆科技,profit_yearly,附加税,2022-12-31 00:00:00,11187497.42
688596,正帆科技,profit_yearly,销售费用,2022-12-31 00:00:00,47778827.45
688596,正帆科技,profit_yearly,管理费用,2022-12-31 00:00:00,265703765.04
688596,正帆科技,profit_yearly,财务费用,2022-12-31 00:00:00,7570980.41
688596,正帆科技,profit_yearly,公允价值变动损益,2022-12-31 00:00:00,25701047.45
688596,正帆科技,profit_yearly,投资收益,2022-12-31 00:00:00,697252.05
688596,正帆科技,profit_yearly,资产减值损益,2022-12-31 00:00:00,-7893309.3
688596,正帆科技,profit_yearly,信用减值损益,2022-12-31 00:00:00,-33173520.24
688596,正帆科技,profit_yearly,其他收入,2022-12-31 00:00:00,19979939.51
688596,正帆科技,profit_yearly,营业利润,2022-12-31 00:00:00,265834497.62
688596,正帆科技,profit_yearly,营业外收入,2022-12-31 00:00:00,2421005.3
688596,正帆科技,profit_yearly,营业外支出,2022-12-31 00:00:00,252348.2
688596,正帆科技,profit_yearly,税前利润,2022-12-31 00:00:00,268003154.72
688596,正帆科技,profit_yearly,所得税,2022-12-31 00:00:00,6730122.96
688596,正帆科技,profit_yearly,净利润,2022-12-31 00:00:00,261273031.76
688596,正帆科技,profit_yearly,经常性净利润,2022-12-31 00:00:00,261273031.76
688596,正帆科技,profit_yearly,归属母公司净利润,2022-12-31 00:00:00,258765713.77
688596,正帆科技,profit_yearly,少数股东损益,2022-12-31 00:00:00,2507317.99
688596,正帆科技,profit_yearly,营业收入,2023-12-31 00:00:00,3834735535.09
688596,正帆科技,profit_yearly,营业成本,2023-12-31 00:00:00,3424971156.82
688596,正帆科技,profit_yearly,主营业务成本,2023-12-31 00:00:00,2795009651.23
688596,正帆科技,profit_yearly,研发费用,2023-12-31 00:00:00,251023869.41
688596,正帆科技,profit_yearly,附加税,2023-12-31 00:00:00,13272673.03
688596,正帆科技,profit_yearly,销售费用,2023-12-31 00:00:00,66334363.51
688596,正帆科技,profit_yearly,管理费用,2023-12-31 00:00:00,285303226.2
688596,正帆科技,profit_yearly,财务费用,2023-12-31 00:00:00,14027373.44
688596,正帆科技,profit_yearly,公允价值变动损益,2023-12-31 00:00:00,53680178.08
688596,正帆科技,profit_yearly,投资收益,2023-12-31 00:00:00,2918003.24
688596,正帆科技,profit_yearly,资产减值损益,2023-12-31 00:00:00,-4049913.51
688596,正帆科技,profit_yearly,信用减值损益,2023-12-31 00:00:00,-63352935.42
688596,正帆科技,profit_yearly,其他收入,2023-12-31 00:00:00,41412332.52
688596,正帆科技,profit_yearly,营业利润,2023-12-31 00:00:00,440403321.83
688596,正帆科技,profit_yearly,营业外收入,2023-12-31 00:00:00,795523.28
688596,正帆科技,profit_yearly,营业外支出,2023-12-31 00:00:00,666751.06
688596,正帆科技,profit_yearly,税前利润,2023-12-31 00:00:00,440532094.05
688596,正帆科技,profit_yearly,所得税,2023-12-31 00:00:00,17144066.21
688596,正帆科技,profit_yearly,净利润,2023-12-31 00:00:00,423388027.84
688596,正帆科技,profit_yearly,经常性净利润,2023-12-31 00:00:00,423388027.84
688596,正帆科技,profit_yearly,归属母公司净利润,2023-12-31 00:00:00,401342163.2
688596,正帆科技,profit_yearly,少数股东损益,2023-12-31 00:00:00,22045864.64
603690,至纯科技,balance_yearly,合同负债,2011-12-31 00:00:00,48367000.0
603690,至纯科技,balance_yearly,应收票据及应收账款,2011-12-31 00:00:00,93800300.0
603690,至纯科技,balance_yearly,应收账款,2011-12-31 00:00:00,73415100.0
603690,至纯科技,balance_yearly,应收票据,2011-12-31 00:00:00,20385200.0
603690,至纯科技,balance_yearly,预付账款,2011-12-31 00:00:00,3923600.0
603690,至纯科技,balance_yearly,存货,2011-12-31 00:00:00,71943000.0
603690,至纯科技,balance_yearly,其他应收款,2011-12-31 00:00:00,5935100.0
603690,至纯科技,balance_yearly,流动资产,2011-12-31 00:00:00,269997000.0
603690,至纯科技,balance_yearly,固定资产,2011-12-31 00:00:00,11581800.0
603690,至纯科技,balance_yearly,无形资产,2011-12-31 00:00:00,9492900.0
603690,至纯科技,balance_yearly,总资产,2011-12-31 00:00:00,291928500.0
603690,至纯科技,balance_yearly,短期借款,2011-12-31 00:00:00,5000000.0
603690,至纯科技,balance_yearly,应付票据及应付账款,2011-12-31 00:00:00,60002000.0
603690,至纯科技,balance_yearly,应付账款,2011-12-31 00:00:00,59002000.0
603690,至纯科技,balance_yearly,应付票据,2011-12-31 00:00:00,1000000.0
603690,至纯科技,balance_yearly,应付职工薪酬,2011-12-31 00:00:00,2077000.0
603690,至纯科技,balance_yearly,应付税费,2011-12-31 00:00:00,2233300.0
603690,至纯科技,balance_yearly,其他应付款,2011-12-31 00:00:00,775700.0
603690,至纯科技,balance_yearly,流动负债,2011-12-31 00:00:00,118455100.0
603690,至纯科技,balance_yearly,总负债,2011-12-31 00:00:00,119855100.0
603690,至纯科技,balance_yearly,实收资本,2011-12-31 00:00:00,90000000.0
603690,至纯科技,balance_yearly,合同负债,2012-12-31 00:00:00,13492000.0
603690,至纯科技,balance_yearly,应收票据及应收账款,2012-12-31 00:00:00,115533900.0
603690,至纯科技,balance_yearly,应收账款,2012-12-31 00:00:00,110632200.0
603690,至纯科技,balance_yearly,应收票据,2012-12-31 00:00:00,4901700.0
603690,至纯科技,balance_yearly,预付账款,2012-12-31 00:00:00,13921300.0
603690,至纯科技,balance_yearly,存货,2012-12-31 00:00:00,56455300.0
603690,至纯科技,balance_yearly,其他应收款,2012-12-31 00:00:00,16024300.0
603690,至纯科技,balance_yearly,流动资产,2012-12-31 00:00:00,237443000.0
603690,至纯科技,balance_yearly,固定资产,2012-12-31 00:00:00,15090700.0
603690,至纯科技,balance_yearly,无形资产,2012-12-31 00:00:00,14860400.0
603690,至纯科技,balance_yearly,长期待摊费用,2012-12-31 00:00:00,253300.0
603690,至纯科技,balance_yearly,总资产,2012-12-31 00:00:00,274295100.0
603690,至纯科技,balance_yearly,短期借款,2012-12-31 00:00:00,30000000.0
603690,至纯科技,balance_yearly,应付票据及应付账款,2012-12-31 00:00:00,34735300.0
603690,至纯科技,balance_yearly,应付账款,2012-12-31 00:00:00,34735300.0
603690,至纯科技,balance_yearly,应付职工薪酬,2012-12-31 00:00:00,1403000.0
603690,至纯科技,balance_yearly,应付税费,2012-12-31 00:00:00,4093200.0
603690,至纯科技,balance_yearly,其他应付款,2012-12-31 00:00:00,882500.0
603690,至纯科技,balance_yearly,流动负债,2012-12-31 00:00:00,84606000.0
603690,至纯科技,balance_yearly,总负债,2012-12-31 00:00:00,86222400.0
603690,至纯科技,balance_yearly,实收资本,2012-12-31 00:00:00,90000000.0
603690,至纯科技,balance_yearly,少数股东权益,2012-12-31 00:00:00,1581500.0
603690,至纯科技,balance_yearly,合同负债,2013-12-31 00:00:00,35008054.56
603690,至纯科技,balance_yearly,应收票据及应收账款,2013-12-31 00:00:00,173437600.77
603690,至纯科技,balance_yearly,应收账款,2013-12-31 00:00:00,161545030.77
603690,至纯科技,balance_yearly,应收票据,2013-12-31 00:00:00,11892570.0
603690,至纯科技,balance_yearly,预付账款,2013-12-31 00:00:00,15336837.2
603690,至纯科技,balance_yearly,存货,2013-12-31 00:00:00,98246297.17
603690,至纯科技,balance_yearly,其他应收款,2013-12-31 00:00:00,14141436.45
603690,至纯科技,balance_yearly,流动资产,2013-12-31 00:00:00,355572915.07
603690,至纯科技,balance_yearly,固定资产,2013-12-31 00:00:00,12966053.27
603690,至纯科技,balance_yearly,无形资产,2013-12-31 00:00:00,25222450.22
603690,至纯科技,balance_yearly,长期待摊费用,2013-12-31 00:00:00,991228.29
603690,至纯科技,balance_yearly,总资产,2013-12-31 00:00:00,424639324.03
603690,至纯科技,balance_yearly,短期借款,2013-12-31 00:00:00,53000000.0
603690,至纯科技,balance_yearly,应付票据及应付账款,2013-12-31 00:00:00,67531855.8
603690,至纯科技,balance_yearly,应付账款,2013-12-31 00:00:00,58292488.8
603690,至纯科技,balance_yearly,应付票据,2013-12-31 00:00:00,9239367.0
603690,至纯科技,balance_yearly,应付职工薪酬,2013-12-31 00:00:00,1367861.82
603690,至纯科技,balance_yearly,应付税费,2013-12-31 00:00:00,9082672.87
603690,至纯科技,balance_yearly,其他应付款,2013-12-31 00:00:00,838615.6
603690,至纯科技,balance_yearly,流动负债,2013-12-31 00:00:00,166829060.65
603690,至纯科技,balance_yearly,长期借款,2013-12-31 00:00:00,32000000.0
603690,至纯科技,balance_yearly,总负债,2013-12-31 00:00:00,215577782.43
603690,至纯科技,balance_yearly,实收资本,2013-12-31 00:00:00,156000000.0
603690,至纯科技,balance_yearly,少数股东权益,2013-12-31 00:00:00,2115425.47
603690,至纯科技,balance_yearly,合同负债,2014-12-31 00:00:00,6175715.69
603690,至纯科技,balance_yearly,应收票据及应收账款,2014-12-31 00:00:00,174605063.75
603690,至纯科技,balance_yearly,应收账款,2014-12-31 00:00:00,169107088.18
603690,至纯科技,balance_yearly,应收票据,2014-12-31 00:00:00,5497975.57
603690,至纯科技,balance_yearly,预付账款,2014-12-31 00:00:00,16221423.5
603690,至纯科技,balance_yearly,存货,2014-12-31 00:00:00,73868876.88
603690,至纯科技,balance_yearly,其他应收款,2014-12-31 00:00:00,11246683.31
603690,至纯科技,balance_yearly,流动资产,2014-12-31 00:00:00,308990193.13
603690,至纯科技,balance_yearly,固定资产,2014-12-31 00:00:00,21219893.63
603690,至纯科技,balance_yearly,无形资产,2014-12-31 00:00:00,26801661.42
603690,至纯科技,balance_yearly,长期待摊费用,2014-12-31 00:00:00,806539.26
603690,至纯科技,balance_yearly,总资产,2014-12-31 00:00:00,422146889.83
603690,至纯科技,balance_yearly,短期借款,2014-12-31 00:00:00,37200000.0
603690,至纯科技,balance_yearly,应付票据及应付账款,2014-12-31 00:00:00,77920190.9
603690,至纯科技,balance_yearly,应付账款,2014-12-31 00:00:00,62104562.9
603690,至纯科技,balance_yearly,应付票据,2014-12-31 00:00:00,15815628.0
603690,至纯科技,balance_yearly,应付职工薪酬,2014-12-31 00:00:00,1040200.71
603690,至纯科技,balance_yearly,应付税费,2014-12-31 00:00:00,18400892.69
603690,至纯科技,balance_yearly,其他应付款,2014-12-31 00:00:00,925657.74
603690,至纯科技,balance_yearly,流动负债,2014-12-31 00:00:00,141662657.73
603690,至纯科技,balance_yearly,长期借款,2014-12-31 00:00:00,32000000.0
603690,至纯科技,balance_yearly,总负债,2014-12-31 00:00:00,190341812.74
603690,至纯科技,balance_yearly,实收资本,2014-12-31 00:00:00,156000000.0
603690,至纯科技,balance_yearly,少数股东权益,2014-12-31 00:00:00,1531058.78
603690,至纯科技,balance_yearly,合同负债,2015-12-31 00:00:00,6252952.39
603690,至纯科技,balance_yearly,应收票据及应收账款,2015-12-31 00:00:00,202312817.58
603690,至纯科技,balance_yearly,应收账款,2015-12-31 00:00:00,185716936.58
603690,至纯科技,balance_yearly,应收票据,2015-12-31 00:00:00,16595881.0
603690,至纯科技,balance_yearly,预付账款,2015-12-31 00:00:00,16269039.84
603690,至纯科技,balance_yearly,存货,2015-12-31 00:00:00,73623641.66
603690,至纯科技,balance_yearly,其他应收款,2015-12-31 00:00:00,10218404.38
603690,至纯科技,balance_yearly,流动资产,2015-12-31 00:00:00,354200498.94
603690,至纯科技,balance_yearly,固定资产,2015-12-31 00:00:00,125243970.93
603690,至纯科技,balance_yearly,无形资产,2015-12-31 00:00:00,9183656.39
603690,至纯科技,balance_yearly,长期待摊费用,2015-12-31 00:00:00,260081.2
603690,至纯科技,balance_yearly,总资产,2015-12-31 00:00:00,498867696.84
603690,至纯科技,balance_yearly,短期借款,2015-12-31 00:00:00,44242009.14
603690,至纯科技,balance_yearly,应付票据及应付账款,2015-12-31 00:00:00,68046991.81
603690,至纯科技,balance_yearly,应付账款,2015-12-31 00:00:00,66246991.81
603690,至纯科技,balance_yearly,应付票据,2015-12-31 00:00:00,1800000.0
603690,至纯科技,balance_yearly,应付职工薪酬,2015-12-31 00:00:00,975122.04
603690,至纯科技,balance_yearly,应付税费,2015-12-31 00:00:00,22891718.98
603690,至纯科技,balance_yearly,其他应付款,2015-12-31 00:00:00,10048247.62
603690,至纯科技,balance_yearly,流动负债,2015-12-31 00:00:00,162457041.98
603690,至纯科技,balance_yearly,长期借款,2015-12-31 00:00:00,22000000.0
603690,至纯科技,balance_yearly,总负债,2015-12-31 00:00:00,249736017.07
603690,至纯科技,balance_yearly,实收资本,2015-12-31 00:00:00,156000000.0
603690,至纯科技,balance_yearly,少数股东权益,2015-12-31 00:00:00,1158967.4
603690,至纯科技,balance_yearly,合同负债,2016-12-31 00:00:00,37063259.76
603690,至纯科技,balance_yearly,应收票据及应收账款,2016-12-31 00:00:00,248982973.43
603690,至纯科技,balance_yearly,应收账款,2016-12-31 00:00:00,238822763.43
603690,至纯科技,balance_yearly,应收票据,2016-12-31 00:00:00,10160210.0
603690,至纯科技,balance_yearly,预付账款,2016-12-31 00:00:00,56821644.92
603690,至纯科技,balance_yearly,存货,2016-12-31 00:00:00,122521633.95
603690,至纯科技,balance_yearly,其他应收款,2016-12-31 00:00:00,13606376.31
603690,至纯科技,balance_yearly,流动资产,2016-12-31 00:00:00,485252550.19
603690,至纯科技,balance_yearly,固定资产,2016-12-31 00:00:00,114363748.82
603690,至纯科技,balance_yearly,无形资产,2016-12-31 00:00:00,8969924.65
603690,至纯科技,balance_yearly,长期待摊费用,2016-12-31 00:00:00,28583.39
603690,至纯科技,balance_yearly,总资产,2016-12-31 00:00:00,620279152.7
603690,至纯科技,balance_yearly,短期借款,2016-12-31 00:00:00,89814430.74
603690,至纯科技,balance_yearly,应付票据及应付账款,2016-12-31 00:00:00,96102957.32
603690,至纯科技,balance_yearly,应付账款,2016-12-31 00:00:00,75836758.82
603690,至纯科技,balance_yearly,应付票据,2016-12-31 00:00:00,20266198.5
603690,至纯科技,balance_yearly,应付职工薪酬,2016-12-31 00:00:00,1934815.95
603690,至纯科技,balance_yearly,应付税费,2016-12-31 00:00:00,28485247.79
603690,至纯科技,balance_yearly,其他应付款,2016-12-31 00:00:00,8114205.65
603690,至纯科技,balance_yearly,流动负债,2016-12-31 00:00:00,261514917.21
603690,至纯科技,balance_yearly,总负债,2016-12-31 00:00:00,327238287.06
603690,至纯科技,balance_yearly,实收资本,2016-12-31 00:00:00,156000000.0
603690,至纯科技,balance_yearly,合同负债,2017-12-31 00:00:00,21105041.62
603690,至纯科技,balance_yearly,应收票据及应收账款,2017-12-31 00:00:00,349265589.36
603690,至纯科技,balance_yearly,应收账款,2017-12-31 00:00:00,334176920.42
603690,至纯科技,balance_yearly,应收票据,2017-12-31 00:00:00,15088668.94
603690,至纯科技,balance_yearly,预付账款,2017-12-31 00:00:00,54015366.47
603690,至纯科技,balance_yearly,存货,2017-12-31 00:00:00,207352590.45
603690,至纯科技,balance_yearly,其他应收款,2017-12-31 00:00:00,11725169.49
603690,至纯科技,balance_yearly,流动资产,2017-12-31 00:00:00,715154098.99
603690,至纯科技,balance_yearly,固定资产,2017-12-31 00:00:00,127477647.99
603690,至纯科技,balance_yearly,无形资产,2017-12-31 00:00:00,15737947.67
603690,至纯科技,balance_yearly,长期待摊费用,2017-12-31 00:00:00,1055325.33
603690,至纯科技,balance_yearly,总资产,2017-12-31 00:00:00,998781335.73
603690,至纯科技,balance_yearly,短期借款,2017-12-31 00:00:00,299999316.27
603690,至纯科技,balance_yearly,应付票据及应付账款,2017-12-31 00:00:00,127413776.44
603690,至纯科技,balance_yearly,应付账款,2017-12-31 00:00:00,124910018.44
603690,至纯科技,balance_yearly,应付票据,2017-12-31 00:00:00,2503758.0
603690,至纯科技,balance_yearly,应付职工薪酬,2017-12-31 00:00:00,2311336.15
603690,至纯科技,balance_yearly,应付税费,2017-12-31 00:00:00,28871439.59
603690,至纯科技,balance_yearly,其他应付款,2017-12-31 00:00:00,37985664.15
603690,至纯科技,balance_yearly,流动负债,2017-12-31 00:00:00,567648849.28
603690,至纯科技,balance_yearly,总负债,2017-12-31 00:00:00,585092064.69
603690,至纯科技,balance_yearly,实收资本,2017-12-31 00:00:00,210400000.0
603690,至纯科技,balance_yearly,少数股东权益,2017-12-31 00:00:00,8625757.7
603690,至纯科技,balance_yearly,合同负债,2018-12-31 00:00:00,96132699.4
603690,至纯科技,balance_yearly,应收票据及应收账款,2018-12-31 00:00:00,470349935.17
603690,至纯科技,balance_yearly,应收账款,2018-12-31 00:00:00,464441937.1
603690,至纯科技,balance_yearly,应收票据,2018-12-31 00:00:00,5907998.07
603690,至纯科技,balance_yearly,预付账款,2018-12-31 00:00:00,41040153.13
603690,至纯科技,balance_yearly,存货,2018-12-31 00:00:00,413470810.29
603690,至纯科技,balance_yearly,其他应收款,2018-12-31 00:00:00,23617432.58
603690,至纯科技,balance_yearly,流动资产,2018-12-31 00:00:00,1073429586.2
603690,至纯科技,balance_yearly,固定资产,2018-12-31 00:00:00,136661748.09
603690,至纯科技,balance_yearly,无形资产,2018-12-31 00:00:00,16936608.41
603690,至纯科技,balance_yearly,长期待摊费用,2018-12-31 00:00:00,968543.83
603690,至纯科技,balance_yearly,总资产,2018-12-31 00:00:00,1453849863.04
603690,至纯科技,balance_yearly,短期借款,2018-12-31 00:00:00,449381379.3
603690,至纯科技,balance_yearly,应付票据及应付账款,2018-12-31 00:00:00,324352207.53
603690,至纯科技,balance_yearly,应付账款,2018-12-31 00:00:00,317486765.7
603690,至纯科技,balance_yearly,应付票据,2018-12-31 00:00:00,6865441.83
603690,至纯科技,balance_yearly,应付职工薪酬,2018-12-31 00:00:00,3378541.76
603690,至纯科技,balance_yearly,应付税费,2018-12-31 00:00:00,11062708.55
603690,至纯科技,balance_yearly,其他应付款,2018-12-31 00:00:00,47098828.52
603690,至纯科技,balance_yearly,流动负债,2018-12-31 00:00:00,941900867.06
603690,至纯科技,balance_yearly,长期借款,2018-12-31 00:00:00,47000000.0
603690,至纯科技,balance_yearly,长期应付款,2018-12-31 00:00:00,2996439.63
603690,至纯科技,balance_yearly,总负债,2018-12-31 00:00:00,1009993749.75
603690,至纯科技,balance_yearly,实收资本,2018-12-31 00:00:00,210940000.0
603690,至纯科技,balance_yearly,少数股东权益,2018-12-31 00:00:00,8201928.47
603690,至纯科技,balance_yearly,合同负债,2019-12-31 00:00:00,136017249.93
603690,至纯科技,balance_yearly,应收票据及应收账款,2019-12-31 00:00:00,826083962.12
603690,至纯科技,balance_yearly,应收账款,2019-12-31 00:00:00,813954415.33
603690,至纯科技,balance_yearly,应收票据,2019-12-31 00:00:00,12129546.79
603690,至纯科技,balance_yearly,预付账款,2019-12-31 00:00:00,92092892.5
603690,至纯科技,balance_yearly,存货,2019-12-31 00:00:00,635144404.07
603690,至纯科技,balance_yearly,其他应收款,2019-12-31 00:00:00,38921516.98
603690,至纯科技,balance_yearly,流动资产,2019-12-31 00:00:00,2150608439.05
603690,至纯科技,balance_yearly,固定资产,2019-12-31 00:00:00,396618525.94
603690,至纯科技,balance_yearly,无形资产,2019-12-31 00:00:00,131571700.01
603690,至纯科技,balance_yearly,长期待摊费用,2019-12-31 00:00:00,3579657.77
603690,至纯科技,balance_yearly,总资产,2019-12-31 00:00:00,3257106531.99
603690,至纯科技,balance_yearly,短期借款,2019-12-31 00:00:00,562753288.18
603690,至纯科技,balance_yearly,应付票据及应付账款,2019-12-31 00:00:00,367328187.8
603690,至纯科技,balance_yearly,应付账款,2019-12-31 00:00:00,346091377.7
603690,至纯科技,balance_yearly,应付票据,2019-12-31 00:00:00,21236810.1
603690,至纯科技,balance_yearly,应付职工薪酬,2019-12-31 00:00:00,8348285.82
603690,至纯科技,balance_yearly,应付税费,2019-12-31 00:00:00,26461327.42
603690,至纯科技,balance_yearly,其他应付款,2019-12-31 00:00:00,97037881.37
603690,至纯科技,balance_yearly,流动负债,2019-12-31 00:00:00,1247195253.63
603690,至纯科技,balance_yearly,长期借款,2019-12-31 00:00:00,224700000.0
603690,至纯科技,balance_yearly,总负债,2019-12-31 00:00:00,1756231652.79
603690,至纯科技,balance_yearly,实收资本,2019-12-31 00:00:00,258908558.0
603690,至纯科技,balance_yearly,少数股东权益,2019-12-31 00:00:00,17953331.77
603690,至纯科技,balance_yearly,合同负债,2020-12-31 00:00:00,170765440.86
603690,至纯科技,balance_yearly,应收票据及应收账款,2020-12-31 00:00:00,994871408.14
603690,至纯科技,balance_yearly,应收账款,2020-12-31 00:00:00,980236791.18
603690,至纯科技,balance_yearly,应收票据,2020-12-31 00:00:00,14634616.96
603690,至纯科技,balance_yearly,预付账款,2020-12-31 00:00:00,198509343.82
603690,至纯科技,balance_yearly,存货,2020-12-31 00:00:00,794466619.41
603690,至纯科技,balance_yearly,其他应收款,2020-12-31 00:00:00,60573468.34
603690,至纯科技,balance_yearly,流动资产,2020-12-31 00:00:00,3751284080.84
603690,至纯科技,balance_yearly,固定资产,2020-12-31 00:00:00,530056274.06
603690,至纯科技,balance_yearly,无形资产,2020-12-31 00:00:00,124353206.79
603690,至纯科技,balance_yearly,长期待摊费用,2020-12-31 00:00:00,4138111.99
603690,至纯科技,balance_yearly,总资产,2020-12-31 00:00:00,5956662795.43
603690,至纯科技,balance_yearly,短期借款,2020-12-31 00:00:00,958834271.38
603690,至纯科技,balance_yearly,应付票据及应付账款,2020-12-31 00:00:00,373423613.81
603690,至纯科技,balance_yearly,应付账款,2020-12-31 00:00:00,345408552.4
603690,至纯科技,balance_yearly,应付票据,2020-12-31 00:00:00,28015061.41
603690,至纯科技,balance_yearly,应付职工薪酬,2020-12-31 00:00:00,10843590.87
603690,至纯科技,balance_yearly,应付税费,2020-12-31 00:00:00,35235753.2
603690,至纯科技,balance_yearly,其他应付款,2020-12-31 00:00:00,71595960.39
603690,至纯科技,balance_yearly,流动负债,2020-12-31 00:00:00,1809914777.71
603690,至纯科技,balance_yearly,长期借款,2020-12-31 00:00:00,588082225.0
603690,至纯科技,balance_yearly,长期应付款,2020-12-31 00:00:00,105270432.0
603690,至纯科技,balance_yearly,总负债,2020-12-31 00:00:00,2795942378.94
603690,至纯科技,balance_yearly,实收资本,2020-12-31 00:00:00,307804612.0
603690,至纯科技,balance_yearly,少数股东权益,2020-12-31 00:00:00,17985742.96
603690,至纯科技,balance_yearly,合同负债,2021-12-31 00:00:00,239625225.06
603690,至纯科技,balance_yearly,应收票据及应收账款,2021-12-31 00:00:00,1219048201.8
603690,至纯科技,balance_yearly,应收账款,2021-12-31 00:00:00,1206340036.21
603690,至纯科技,balance_yearly,应收票据,2021-12-31 00:00:00,12708165.59
603690,至纯科技,balance_yearly,预付账款,2021-12-31 00:00:00,482701776.6
603690,至纯科技,balance_yearly,存货,2021-12-31 00:00:00,1182941974.51
603690,至纯科技,balance_yearly,其他应收款,2021-12-31 00:00:00,104089379.89
603690,至纯科技,balance_yearly,流动资产,2021-12-31 00:00:00,4765934666.32
603690,至纯科技,balance_yearly,固定资产,2021-12-31 00:00:00,974921386.59
603690,至纯科技,balance_yearly,无形资产,2021-12-31 00:00:00,173497677.03
603690,至纯科技,balance_yearly,长期待摊费用,2021-12-31 00:00:00,18643114.26
603690,至纯科技,balance_yearly,总资产,2021-12-31 00:00:00,7933017527.63
603690,至纯科技,balance_yearly,短期借款,2021-12-31 00:00:00,1283071779.01
603690,至纯科技,balance_yearly,应付票据及应付账款,2021-12-31 00:00:00,537914144.01
603690,至纯科技,balance_yearly,应付账款,2021-12-31 00:00:00,526914144.01
603690,至纯科技,balance_yearly,应付票据,2021-12-31 00:00:00,11000000.0
603690,至纯科技,balance_yearly,应付职工薪酬,2021-12-31 00:00:00,24457563.28
603690,至纯科技,balance_yearly,应付税费,2021-12-31 00:00:00,148054681.97
603690,至纯科技,balance_yearly,其他应付款,2021-12-31 00:00:00,192496676.28
603690,至纯科技,balance_yearly,流动负债,2021-12-31 00:00:00,2761320947.93
603690,至纯科技,balance_yearly,租赁负债,2021-12-31 00:00:00,4034322.71
603690,至纯科技,balance_yearly,长期借款,2021-12-31 00:00:00,648867628.28
603690,至纯科技,balance_yearly,长期应付款,2021-12-31 00:00:00,26517441.43
603690,至纯科技,balance_yearly,总负债,2021-12-31 00:00:00,3642566791.65
603690,至纯科技,balance_yearly,实收资本,2021-12-31 00:00:00,318500474.0
603690,至纯科技,balance_yearly,少数股东权益,2021-12-31 00:00:00,224228808.66
603690,至纯科技,balance_yearly,合同负债,2022-12-31 00:00:00,269946164.22
603690,至纯科技,balance_yearly,应收票据及应收账款,2022-12-31 00:00:00,2117346628.85
603690,至纯科技,balance_yearly,应收账款,2022-12-31 00:00:00,2111952049.27
603690,至纯科技,balance_yearly,应收票据,2022-12-31 00:00:00,5394579.58
603690,至纯科技,balance_yearly,预付账款,2022-12-31 00:00:00,628872055.31
603690,至纯科技,balance_yearly,存货,2022-12-31 00:00:00,1704929280.47
603690,至纯科技,balance_yearly,其他应收款,2022-12-31 00:00:00,114250441.02
603690,至纯科技,balance_yearly,流动资产,2022-12-31 00:00:00,5970983657.46
603690,至纯科技,balance_yearly,固定资产,2022-12-31 00:00:00,1587904448.63
603690,至纯科技,balance_yearly,无形资产,2022-12-31 00:00:00,312901247.2
603690,至纯科技,balance_yearly,长期待摊费用,2022-12-31 00:00:00,45694695.57
603690,至纯科技,balance_yearly,总资产,2022-12-31 00:00:00,9837944985.22
603690,至纯科技,balance_yearly,短期借款,2022-12-31 00:00:00,1984601410.72
603690,至纯科技,balance_yearly,应付票据及应付账款,2022-12-31 00:00:00,899715447.84
